facility_id,facility_name,client_id,client_name,region,tank_type,tank_seq,capacity_gallons,install_date,substance,component_code,component_desc,construction_desc,construction_comment,construction_detail,permit_status,tank_status,tank_age_years,install_year,is_single_wall,is_double_wall,is_fiberglass,wall_type,status_desc,is_underground
46-41739,MONTEFIORE CEMETERY,165229,MONTEFIORE CEMETERY CO,4100,UST,001,8000,1982-07-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),NA,W,43.49897330595483,1982,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
46-41789,BROWNING FERRIS IND,185402,BFI MED WASTE INC,4100,UST,001,10000,1986-12-01,Diesel Fuel,1,TANK CONSTRUCTION,1G,NA,STEEL W/PLASTIC OR FIBERGLASS JACKET (DOUBLE WALL),NA,R,39.08008213552361,1986,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
46-41808,PETER DANGELI CONST,165715,PETER DANGELI CONST CO,4100,UST,001,1000,1983-06-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,42.58179329226557,1983,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
46-41808,PETER DANGELI CONST,165715,PETER DANGELI CONST CO,4100,UST,002,2000,1987-07-01,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,38.49965776865161,1987,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
46-41870,ALS SVC CTR,165700,LARRY A SELL,4100,UST,001,10000,1983-08-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,42.41478439425051,1983,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
46-42038,UPPER SALFORD TWP MONTGOMERY CNTY,65117,UPPER SALFORD TWP MONTGOMERY CNTY,4100,UST,002,550,1980-01-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,45.9958932238193,1980,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
46-42209,GUY M COOPER,172326,GUY M COOPER INC,4100,UST,001,2000,1980-01-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,45.9958932238193,1980,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
46-42551,BRYN MAWR TEXACO,168107,DARYL STRICKLING,4100,UST,005,1000,1985-03-01,Used Oil (all forms),1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),NA,W,40.832306639288156,1985,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
46-42551,BRYN MAWR TEXACO,168107,DARYL STRICKLING,4100,UST,002,6000,1985-03-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),NA,W,40.832306639288156,1985,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
46-42551,BRYN MAWR TEXACO,168107,DARYL STRICKLING,4100,UST,003,6000,1985-03-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),NA,W,40.832306639288156,1985,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
46-42551,BRYN MAWR TEXACO,168107,DARYL STRICKLING,4100,UST,001,8000,1985-03-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),NA,W,40.832306639288156,1985,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
46-42585,LUKOIL 69704,294639,LUKOIL NORTH AMER LLC,4100,UST,005,550,1983-06-01,Used Oil (all forms),1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),NA,W,42.58179329226557,1983,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
46-42679,DALLAS MILLERS SVC STA,168082,DALLAS MILLERS SVC STA,4100,UST,001,4000,1980-01-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,45.9958932238193,1980,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
46-42679,DALLAS MILLERS SVC STA,168082,DALLAS MILLERS SVC STA,4100,UST,002,4000,1980-01-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,45.9958932238193,1980,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
46-42679,DALLAS MILLERS SVC STA,168082,DALLAS MILLERS SVC STA,4100,UST,003,4000,1980-01-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,45.9958932238193,1980,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
46-42694,SPRINGFIELD TWP PUBLIC WORKS GARAGE,71044,SPRINGFIELD TWP MONTGOMERY CNTY,4100,UST,002,10000,1982-06-01,Diesel Fuel,1,TANK CONSTRUCTION,1D,NA,UNPROTECTED STEEL (DOUBLE WALL),NA,R,43.58110882956879,1982,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
46-42712,CONSHOHOCKEN BORO MONTGOMERY CNTY,156232,CONSHOHOCKEN BORO MONTGOMERY CNTY,4100,UST,001,2000,NA,Gasoline,1,TANK CONSTRUCTION,199,REMOVAL PENDING,OTHER,NA,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
46-42719,SG FUELS,237812,SG FUEL INC,4100,UST,001,6000,1974-01-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),NA,W,51.99452429842574,1974,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
46-42719,SG FUELS,237812,SG FUEL INC,4100,UST,002,6000,1974-01-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),NA,W,51.99452429842574,1974,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
46-42719,SG FUELS,237812,SG FUEL INC,4100,UST,003,6000,1974-01-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),NA,W,51.99452429842574,1974,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
46-42727,PHILA CC,44942,PHILA CC,4100,UST,002,500,1983-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,42.0807665982204,1983,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
46-42729,A B WELLER,265778,AB WELLER & SON INC,4100,UST,001,1000,1974-01-01,Gasoline,1,TANK CONSTRUCTION,1I,NA,STEEL W/LINED INTERIOR,NA,W,51.99452429842574,1974,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
46-42733,EJ CONTI,168609,EJ CONTI INC,4100,UST,001,2000,1966-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,59.08008213552361,1966,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
46-42826,CHUCKS SVC CTR,168010,CHARLES HALE,4100,UST,004,550,NA,Used Oil (all forms),1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
46-42933,MORABITO BAKING CO INC,167964,MORABITO BAKING CO INC,4100,UST,001,3000,1968-06-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,57.57973990417522,1968,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
46-42984,GREEN VALLEY CC,169685,GREEN VALLEY CC,4100,UST,001,1000,1986-07-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,39.49897330595483,1986,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
46-43046,HOWARD LYNCH PLASTERING,188780,HOWARD LYNCH PLASTERING,4100,UST,001,2000,1985-04-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,40.747433264887064,1985,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
46-43068,PAT SPARANGO INC,89760,PAT SPARANGO INC,4100,UST,001,550,1976-06-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,49.57973990417522,1976,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
46-43146,FAIRVIEW CEMETERY CO,72784,FAIRVIEW CEMETERY,4100,UST,002,290,NA,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
46-43146,FAIRVIEW CEMETERY CO,72784,FAIRVIEW CEMETERY,4100,UST,001,290,NA,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
46-43207,MONTGOMERY CNTY SPCA,51226,MONTGOMERY CNTY SPCA,4100,UST,001,1000,1982-06-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,43.58110882956879,1982,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
46-43208,MONTGOMERY CNTY SPCA,51226,MONTGOMERY CNTY SPCA,4100,UST,002,550,1988-05-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,37.66461327857632,1988,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
46-43283,ALFRED R WALTER,169317,ALFRED R WALTER,4100,UST,001,1000,1990-10-09,Gasoline,1,TANK CONSTRUCTION,1G,NA,STEEL W/PLASTIC OR FIBERGLASS JACKET (DOUBLE WALL),NA,R,35.22518822724162,1990,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
46-43294,LOWER GWYNEDD TWP MONTGOMERY CNTY,112445,LOWER GWYNEDD TWP MONTGOMERY CNTY,4100,UST,002,1000,1988-06-01,Diesel Fuel,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),APPR,R,37.57973990417522,1988,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
46-43294,LOWER GWYNEDD TWP MONTGOMERY CNTY,112445,LOWER GWYNEDD TWP MONTGOMERY CNTY,4100,UST,001,1000,1988-06-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),APPR,R,37.57973990417522,1988,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
46-43575,G & M ENTERPRISES,168885,G & M ENTERPRISES,4100,UST,002,1000,NA,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
46-43575,G & M ENTERPRISES,168885,G & M ENTERPRISES,4100,UST,003,1000,NA,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
46-43684,GC MAINT,168962,GC MAINT,4100,UST,002,1000,NA,Diesel Fuel,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),WITHD,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
46-43684,GC MAINT,168962,GC MAINT,4100,UST,001,1000,NA,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),WITHD,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
46-43718,BARTMANS TEXACO STA,169487,RICHARD WEIR,4100,UST,005,550,NA,Used Oil (all forms),1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
46-43718,BARTMANS TEXACO STA,169487,RICHARD WEIR,4100,UST,004,3000,1978-06-01,Kerosene,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,47.58110882956879,1978,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
46-43977,EDWARD M SNIDER,169770,EDWARD M SNIDER,4100,UST,001,1000,NA,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
46-44053,NAS JRB WILLOW GROVE,80961,USN NAS JT RESERVE BASE,4100,UST,031,1000,1995-06-01,Used Oil (all forms),1,TANK CONSTRUCTION,1D,NA,UNPROTECTED STEEL (DOUBLE WALL),APPR,R,30.581793292265573,1995,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
46-44294,FRICKER CORP,59914,FRICKER CORP,4100,UST,001,6000,1988-06-05,Diesel Fuel,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),APPR,R,37.568788501026695,1988,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
46-44294,FRICKER CORP,59914,FRICKER CORP,4100,UST,002,10000,1982-09-01,Gasoline,1,TANK CONSTRUCTION,1E,NA,FIBERGLASS (SINGLE WALL),APPR,R,43.32922655715264,1982,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
46-44374,BENDERS FLOOR COVERING CO,170263,BENDERS FLOOR COVERING CO,4100,UST,001,6000,1975-05-01,Gasoline,1,TANK CONSTRUCTION,1N,NA,UNKNOWN,APPR,R,50.666666666666664,1975,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
46-44729,FL BOLLINGER & SON,170865,FL BOLLINGER & SON,4100,UST,002,1000,NA,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
46-44729,FL BOLLINGER & SON,170865,FL BOLLINGER & SON,4100,UST,001,1000,1965-06-01,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,60.580424366872,1965,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
46-45059,FOX FUEL CO,176755,KEROSCENE INC,4100,UST,001,1000,NA,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
46-46386,TIMBERLAKE APT,185440,TIMBERLAKE APT ASSOC LP,4100,UST,001,1000,1975-01-01,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,50.99520876112252,1975,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
46-98164,1256 WELSH ROAD,371471,FARRAGUT J DANIEL,4100,UST,001,4000,NA,Unknown,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),WRR,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
46-98164,1256 WELSH ROAD,371471,FARRAGUT J DANIEL,4100,UST,002,4000,NA,Unknown,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),WRR,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
47-02565,HAWKINS CHEVROLET INC,182290,HAWKINS CHEVROLET INC,4400,UST,001,1000,NA,Used Oil (all forms),1,TANK CONSTRUCTION,1N,NA,UNKNOWN,APPR,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
47-04751,AURAND BROS,166553,AURAND BROS,4400,UST,001,10000,NA,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
47-07322,DANVILLE VIDEO,189040,UNITED PETRO REALTY CORP,4400,UST,001,10000,1982-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,43.08008213552361,1982,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
47-07322,DANVILLE VIDEO,189040,UNITED PETRO REALTY CORP,4400,UST,002,10000,1982-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,43.08008213552361,1982,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
47-07322,DANVILLE VIDEO,189040,UNITED PETRO REALTY CORP,4400,UST,003,10000,1982-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,43.08008213552361,1982,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
47-07453,DANVILLE CITGO,189040,UNITED PETRO REALTY CORP,4400,UST,003,10000,1976-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,49.07871321013005,1976,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
47-07453,DANVILLE CITGO,189040,UNITED PETRO REALTY CORP,4400,UST,001,15000,1976-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,49.07871321013005,1976,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
47-07453,DANVILLE CITGO,189040,UNITED PETRO REALTY CORP,4400,UST,002,15000,1976-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,49.07871321013005,1976,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
47-07463,DANVILLE ZIPPY,189040,UNITED PETRO REALTY CORP,4400,UST,005,2000,1982-12-01,Kerosene,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,43.08008213552361,1982,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
47-07463,DANVILLE ZIPPY,189040,UNITED PETRO REALTY CORP,4400,UST,004,4000,1982-12-01,Diesel Fuel,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,43.08008213552361,1982,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
47-07463,DANVILLE ZIPPY,189040,UNITED PETRO REALTY CORP,4400,UST,001,10000,1982-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,43.08008213552361,1982,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
47-07463,DANVILLE ZIPPY,189040,UNITED PETRO REALTY CORP,4400,UST,002,10000,1982-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,43.08008213552361,1982,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
47-07463,DANVILLE ZIPPY,189040,UNITED PETRO REALTY CORP,4400,UST,003,12000,1982-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,43.08008213552361,1982,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
47-08556,TOMS CITGO,163469,TOM LYONS,4400,UST,004,550,NA,Used Oil (all forms),1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,NA,NA,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
47-08556,TOMS CITGO,163469,TOM LYONS,4400,UST,001,8000,1970-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,55.08008213552361,1970,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
47-08556,TOMS CITGO,163469,TOM LYONS,4400,UST,002,8000,1970-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,55.08008213552361,1970,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
47-08556,TOMS CITGO,163469,TOM LYONS,4400,UST,003,8000,1970-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,55.08008213552361,1970,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
47-11748,FUEL UP DANVILLE,367338,JAY SHREE UMIYA OF DANVILLE LLC,4400,UST,002,4000,1978-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,47.08008213552361,1978,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
47-11748,FUEL UP DANVILLE,367338,JAY SHREE UMIYA OF DANVILLE LLC,4400,UST,001,10000,1983-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,42.0807665982204,1983,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
47-19804,BLUE 66,178756,BLUE OIL CO INC,4400,UST,004,4000,1969-12-01,Gasoline,1,TANK CONSTRUCTION,1N,NA,UNKNOWN,APPR,R,56.07939767282683,1969,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
47-19804,BLUE 66,178756,BLUE OIL CO INC,4400,UST,005,4000,1969-12-01,Gasoline,1,TANK CONSTRUCTION,1N,NA,UNKNOWN,APPR,R,56.07939767282683,1969,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
47-19804,BLUE 66,178756,BLUE OIL CO INC,4400,UST,006,4000,1979-12-01,Gasoline,1,TANK CONSTRUCTION,1N,NA,UNKNOWN,APPR,R,46.0807665982204,1979,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
47-19804,BLUE 66,178756,BLUE OIL CO INC,4400,UST,007,4000,1979-12-01,Gasoline,1,TANK CONSTRUCTION,1N,NA,UNKNOWN,APPR,R,46.0807665982204,1979,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
47-26837,ENG DIST 3 0 MAUSDALE STOCKING AREA 33,189304,PA DOT MAINT & OPR BUR,4400,UST,001,2000,1986-07-01,Gasoline,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),NA,W,39.49897330595483,1986,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
47-26837,ENG DIST 3 0 MAUSDALE STOCKING AREA 33,189304,PA DOT MAINT & OPR BUR,4400,UST,002,6000,1986-07-01,Diesel Fuel,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),NA,W,39.49897330595483,1986,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
47-70925,WASHINGTONVILLE GARAGE,166581,HAROLD DEGREEN,4400,UST,001,4000,1982-04-01,Gasoline,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),APPR,R,43.748117727583846,1982,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
47-70925,WASHINGTONVILLE GARAGE,166581,HAROLD DEGREEN,4400,UST,002,4000,1982-04-01,Gasoline,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),APPR,R,43.748117727583846,1982,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
47-70925,WASHINGTONVILLE GARAGE,166581,HAROLD DEGREEN,4400,UST,003,4000,1982-04-01,Gasoline,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),APPR,R,43.748117727583846,1982,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
48-01357,SPEER MKT,189041,SPEER MKT,4200,UST,004,2000,1979-06-01,Kerosene,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,46.58179329226557,1979,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
48-01357,SPEER MKT,189041,SPEER MKT,4200,UST,002,4000,1979-06-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,46.58179329226557,1979,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
48-01357,SPEER MKT,189041,SPEER MKT,4200,UST,003,4000,1979-06-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),APPR,R,46.58179329226557,1979,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
48-01357,SPEER MKT,189041,SPEER MKT,4200,UST,001,6000,1986-12-01,Gasoline,1,TANK CONSTRUCTION,1B,NA,CATHODICALLY PROTECTED STEEL (GALVANIC),APPR,R,39.08008213552361,1986,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
48-03710,SIEGFRIEDS SVC,169509,LILLIAM M HOFFMAN,4200,UST,001,4000,1982-05-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,43.66598220396988,1982,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
48-03710,SIEGFRIEDS SVC,169509,LILLIAM M HOFFMAN,4200,UST,002,4000,1982-05-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,43.66598220396988,1982,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
48-03710,SIEGFRIEDS SVC,169509,LILLIAM M HOFFMAN,4200,UST,003,4000,1982-05-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,43.66598220396988,1982,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
48-03753,UPPER MT BETHEL TWP NORTHAMPTON CNTY,39524,UPPER MOUNT BETHEL TWP NORTHAMPTON CNTY,4200,UST,002,1000,1983-12-01,Diesel Fuel,1,TANK CONSTRUCTION,199,REMOVED BY OWNER,OTHER,NA,R,42.0807665982204,1983,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
48-03753,UPPER MT BETHEL TWP NORTHAMPTON CNTY,39524,UPPER MOUNT BETHEL TWP NORTHAMPTON CNTY,4200,UST,001,1000,1984-12-01,Gasoline,1,TANK CONSTRUCTION,199,REMOVED BY OWNER,OTHER,NA,R,41.07871321013005,1984,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
48-03904,LEASE WEAR CORP,7688,EASTERN AFFILIATED SVC CORP,4200,UST,001,8000,1965-01-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,60.993839835728956,1965,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
48-04348,BANGOR BORO GARAGE,189723,BANGOR BORO NORTHAMPTON CNTY,4200,UST,001,550,1972-12-01,Gasoline,1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,W,53.07871321013005,1972,FALSE,FALSE,FALSE,Unknown/Other,Withdrawn,TRUE
48-04502,HEIDELBERG MATERIALS UC CEMENT LLC PLT I,62583,HEIDELBERG MATERIALS US CEMENT LLC,4200,UST,008,500,1985-12-01,Used Oil (all forms),1,TANK CONSTRUCTION,1A,NA,UNPROTECTED STEEL (SINGLE WALL),NA,R,40.07939767282683,1985,FALSE,FALSE,FALSE,Unknown/Other,R,TRUE
